code;altitude;date;plant;stigma;receptor;donor;germ;non.germ;total
CT10.2.2;1600;20-dic-11;CT10.2;2;Gau.pum;Gau.pum;1;1;2
CT10.2.3;1600;20-dic-11;CT10.2;3;Gau.pum;Gau.pum;6;2;8
CT10.3.1;1600;20-dic-11;CT10.3;1;Gau.pum;Gau.pum;0;0;0
CT10.3.2;1600;20-dic-11;CT10.3;2;Gau.pum;Gau.pum;0;0;0
CT10.3.3;1600;20-dic-11;CT10.3;3;Gau.pum;Gau.pum;0;0;0
CT10.3.4;1600;20-dic-11;CT10.3;4;Gau.pum;Gau.pum;0;0;0
CT10.4.1;1600;20-dic-11;CT10.4;1;Gau.pum;Gau.pum;0;0;0
CT10.4.2;1600;20-dic-11;CT10.4;2;Gau.pum;Gau.pum;0;1;1
CT10.4.3;1600;20-dic-11;CT10.4;3;Gau.pum;Gau.pum;0;1;1
CT13.1.1;2000;31-dic-11;CT13.1;1;Sen.pac;Sen.pac;1;4;5
CT13.1.2;2000;31-dic-11;CT13.1;2;Sen.pac;Sen.pac;2;34;36
CT13.1.2;2000;31-dic-11;CT13.1;2;Sen.pac;Uni.unk;0;1;1
CT13.1.3;2000;31-dic-11;CT13.1;3;Sen.pac;Sen.pac;3;7;10
CT13.1.4;2000;31-dic-11;CT13.1;4;Sen.pac;Sen.pac;1;3;4
CT13.2.1;2000;31-dic-11;CT13.2;1;Sen.pac;Sen.pac;3;12;15
CT13.2.2;2000;31-dic-11;CT13.2;2;Sen.pac;Sen.pac;0;2;2
CT13.2.3;2000;31-dic-11;CT13.2;3;Sen.pac;Sen.pac;0;3;3
CT13.2.4;2000;31-dic-11;CT13.2;4;Sen.pac;Sen.pac;0;1;1
CT13.3.1;2000;31-dic-11;CT13.3;1;Sen.pac;Sen.pac;0;7;7
CT13.3.2;2000;31-dic-11;CT13.3;2;Sen.pac;Sen.pac;4;9;13
CT13.3.3;2000;31-dic-11;CT13.3;3;Sen.pac;Sen.pac;3;8;11
CT13.3.4;2000;31-dic-11;CT13.3;4;Sen.pac;Sen.pac;0;2;2
CT13.4.1;2000;31-dic-11;CT13.4;1;Sen.pac;Sen.pac;0;8;8
CT13.4.2;2000;31-dic-11;CT13.4;2;Sen.pac;Sen.pac;0;0;0
CT13.4.3;2000;31-dic-11;CT13.4;3;Sen.pac;Sen.pac;0;1;1
CT13.4.4;2000;31-dic-11;CT13.4;4;Sen.pac;Sen.pac;1;6;7
CT13.5.1;2000;31-dic-11;CT13.5;1;Sen.pac;Sen.pac;0;4;4
CT13.5.2;2000;31-dic-11;CT13.5;2;Sen.pac;Sen.pac;2;13;15
CT13.5.3;2000;31-dic-11;CT13.5;3;Sen.pac;Sen.pac;3;27;30
CT13.5.3;2000;31-dic-11;CT13.5;3;Sen.pac;Dis.nan;0;3;3
CT13.5.4;2000;31-dic-11;CT13.5;4;Sen.pac;Sen.pac;3;19;22
CT14.1.1;2000;31-dic-11;CT14.1;1;Eri.lep;Eri.lep;5;2;7
CT14.1.2;2000;31-dic-11;CT14.1;2;Eri.lep;Eri.lep;6;0;6
CT14.1.3;2000;31-dic-11;CT14.1;3;Eri.lep;Eri.lep;8;1;9
CT14.1.4;2000;31-dic-11;CT14.1;4;Eri.lep;Eri.lep;7;7;14
CT14.1.5;2000;31-dic-11;CT14.1;5;Eri.lep;Eri.lep;9;1;10
CT14.1.6;2000;31-dic-11;CT14.1;6;Eri.lep;Eri.lep;0;0;0
CT14.1.7;2000;31-dic-11;CT14.1;7;Eri.lep;Eri.lep;0;0;0
CT14.1.8;2000;31-dic-11;CT14.1;8;Eri.lep;Eri.lep;22;1;23
CT14.2.1;2000;31-dic-11;CT14.2;1;Eri.lep;Eri.lep;37;6;43
CT14.2.2;2000;31-dic-11;CT14.2;2;Eri.lep;Eri.lep;2;2;4
CT14.2.3;2000;31-dic-11;CT14.2;3;Eri.lep;Eri.lep;10;3;13
CT14.2.4;2000;31-dic-11;CT14.2;4;Eri.lep;Eri.lep;5;5;10
CT14.2.5;2000;31-dic-11;CT14.2;5;Eri.lep;Eri.lep;0;0;0
CT14.2.6;2000;31-dic-11;CT14.2;6;Eri.lep;Eri.lep;1;0;1
CT14.2.7;2000;31-dic-11;CT14.2;7;Eri.lep;Eri.lep;0;1;1
CT14.2.8;2000;31-dic-11;CT14.2;8;Eri.lep;Eri.lep;0;0;0
CT14.3.1;2000;31-dic-11;CT14.3;1;Eri.lep;Eri.lep;1;3;4
CT14.3.2;2000;31-dic-11;CT14.3;2;Eri.lep;Eri.lep;23;3;26
CT14.3.3;2000;31-dic-11;CT14.3;3;Eri.lep;Eri.lep;3;17;20
CT14.3.4;2000;31-dic-11;CT14.3;4;Eri.lep;Eri.lep;2;4;6
CT14.3.5;2000;31-dic-11;CT14.3;5;Eri.lep;Eri.lep;1;0;1
CT14.3.6;2000;31-dic-11;CT14.3;6;Eri.lep;Eri.lep;0;0;0
CT14.3.7;2000;31-dic-11;CT14.3;7;Eri.lep;Eri.lep;1;0;1
CT14.3.8;2000;31-dic-11;CT14.3;8;Eri.lep;Eri.lep;5;0;5
CT14.4.1;2000;31-dic-11;CT14.4;1;Eri.lep;Eri.lep;4;4;8
CT14.4.2;2000;31-dic-11;CT14.4;2;Eri.lep;Eri.lep;1;3;4
CT14.4.3;2000;31-dic-11;CT14.4;3;Eri.lep;Eri.lep;11;6;17
CT14.4.4;2000;31-dic-11;CT14.4;4;Eri.lep;Eri.lep;0;2;2
CT14.4.5;2000;31-dic-11;CT14.4;5;Eri.lep;Eri.lep;0;0;0
CT14.4.6;2000;31-dic-11;CT14.4;6;Eri.lep;Eri.lep;0;0;0
CT14.4.7;2000;31-dic-11;CT14.4;7;Eri.lep;Eri.lep;3;0;3
CT14.4.8;2000;31-dic-11;CT14.4;8;Eri.lep;Eri.lep;0;0;0
CT14.5.1;2000;31-dic-11;CT14.5;1;Eri.lep;Eri.lep;0;0;0
CT14.5.2;2000;31-dic-11;CT14.5;2;Eri.lep;Eri.lep;2;5;7
CT14.5.3;2000;31-dic-11;CT14.5;3;Eri.lep;Eri.lep;12;3;15
CT14.5.4;2000;31-dic-11;CT14.5;4;Eri.lep;Eri.lep;1;1;2
CT14.5.5;2000;31-dic-11;CT14.5;5;Eri.lep;Eri.lep;0;1;1
CT14.5.6;2000;31-dic-11;CT14.5;6;Eri.lep;Eri.lep;0;0;0
CT14.5.7;2000;31-dic-11;CT14.5;7;Eri.lep;Eri.lep;0;0;0
CT15.1.1;2000;31-dic-11;CT15.1;1;Nas.pyg;Nas.pyg;5;6;11
CT15.1.2;2000;31-dic-11;CT15.1;2;Nas.pyg;Nas.pyg;5;2;7
CT15.1.3;2000;31-dic-11;CT15.1;3;Nas.pyg;Nas.pyg;6;2;8
CT15.1.4;2000;31-dic-11;CT15.1;4;Nas.pyg;Nas.pyg;5;2;7
CT15.2.1;2000;31-dic-11;CT15.2;1;Nas.pyg;Nas.pyg;10;3;13
CT15.2.2;2000;31-dic-11;CT15.2;2;Nas.pyg;Nas.pyg;7;4;11
CT15.2.3;2000;31-dic-11;CT15.2;3;Nas.pyg;Nas.pyg;0;2;2
CT15.2.4;2000;31-dic-11;CT15.2;4;Nas.pyg;Nas.pyg;7;5;12
CT15.3.1;2000;31-dic-11;CT15.3;1;Nas.pyg;Nas.pyg;1;0;1
CT15.3.2;2000;31-dic-11;CT15.3;2;Nas.pyg;Nas.pyg;0;0;0
CT15.3.3;2000;31-dic-11;CT15.3;3;Nas.pyg;Nas.pyg;4;4;8
CT15.3.4;2000;31-dic-11;CT15.3;4;Nas.pyg;Nas.pyg;2;1;3
CT15.4.1;2000;31-dic-11;CT15.4;1;Nas.pyg;Nas.pyg;2;5;7
CT15.4.2;2000;31-dic-11;CT15.4;2;Nas.pyg;Nas.pyg;11;2;13
CT15.4.3;2000;31-dic-11;CT15.4;3;Nas.pyg;Nas.pyg;0;1;1
CT15.4.4;2000;31-dic-11;CT15.4;4;Nas.pyg;Nas.pyg;4;1;5
CT15.5.1;2000;31-dic-11;CT15.5;1;Nas.pyg;Nas.pyg;4;3;7
CT15.5.2;2000;31-dic-11;CT15.5;2;Nas.pyg;Nas.pyg;0;0;0
CT15.5.3;2000;31-dic-11;CT15.5;3;Nas.pyg;Nas.pyg;2;2;4
CT15.5.4;2000;31-dic-11;CT15.5;4;Nas.pyg;Nas.pyg;0;1;1
CT16.1.1;2000;31-dic-11;CT16.1;1;Cer.arv;Cer.arv;0;1;1
CT16.2.2;2000;31-dic-11;CT16.2;2;Cer.arv;Cer.arv;2;16;18
CT16.3.3;2000;31-dic-11;CT16.3;3;Cer.arv;Cer.arv;52;55;107
CT16.4.4;2000;31-dic-11;CT16.4;4;Cer.arv;Cer.arv;10;10;20
CT16.5.5;2000;31-dic-11;CT16.5;5;Cer.arv;Cer.arv;3;4;7
CT16.6.6;2000;31-dic-11;CT16.6;6;Cer.arv;Cer.arv;26;10;36
CT16.7.7;2000;31-dic-11;CT16.7;7;Cer.arv;Cer.arv;26;34;60
CT16.8.8;2000;31-dic-11;CT16.8;8;Cer.arv;Cer.arv;1;3;4
CT16.9.9;2000;31-dic-11;CT16.9;9;Cer.arv;Cer.arv;0;0;0
CT16.10.10;2000;31-dic-11;CT16.10;10;Cer.arv;Cer.arv;2;2;4
CT16.11.11;2000;31-dic-11;CT16.11;11;Cer.arv;Cer.arv;0;1;1
CT16.12.12;2000;31-dic-11;CT16.12;12;Cer.arv;Cer.arv;2;2;4
CT16.13.13;2000;31-dic-11;CT16.13;13;Cer.arv;Cer.arv;29;28;57
CT16.14.14;2000;31-dic-11;CT16.14;14;Cer.arv;Cer.arv;0;1;1
CT16.15.15;2000;31-dic-11;CT16.15;15;Cer.arv;Cer.arv;0;0;0
CT16.16.16;2000;31-dic-11;CT16.16;16;Cer.arv;Cer.arv;0;3;3
CT16.17.17;2000;31-dic-11;CT16.17;17;Cer.arv;Cer.arv;5;13;18
CT16.17.17;2000;31-dic-11;CT16.17;17;Cer.arv;Nas.pyg;0;7;7
CT17M2.1.1;2000;31-dic-11;CT17M2.1;1;Oxa.ery;Oxa.ery;9;23;32
CT17M2.2.2;2000;31-dic-11;CT17M2.2;2;Oxa.ery;Oxa.ery;0;4;4
CT17M2.3.3;2000;31-dic-11;CT17M2.3;3;Oxa.ery;Oxa.ery;5;17;22
CT17M2.4.4;2000;31-dic-11;CT17M2.4;4;Oxa.ery;Oxa.ery;17;21;38
CT17M2.5.5;2000;31-dic-11;CT17M2.5;5;Oxa.ery;Oxa.ery;26;22;48
CT17M2.5.5;2000;31-dic-11;CT17M2.5;5;Oxa.ery;Cer.arv;0;1;1
CT17M1.6.6;2000;31-dic-11;CT17M1.6;6;Oxa.ery;Oxa.ery;5;8;13
CT17M1.7.7;2000;31-dic-11;CT17M1.7;7;Oxa.ery;Oxa.ery;23;17;40
CT17M1.8.8;2000;31-dic-11;CT17M1.8;8;Oxa.ery;Oxa.ery;49;39;88
CT17M1.9.9;2000;31-dic-11;CT17M1.9;9;Oxa.ery;Oxa.ery;6;5;11
CT17M1.10.10;2000;31-dic-11;CT17M1.10;10;Oxa.ery;Oxa.ery;72;55;127
CT17M1.11.11;2000;31-dic-11;CT17M1.11;11;Oxa.ery;Oxa.ery;5;5;10
CT18.1.1;1800;31-dic-11;CT18.1;1;Dis.nan;Dis.nan;3;3;6
CT18.1.2;1800;31-dic-11;CT18.1;2;Dis.nan;Dis.nan;1;1;2
CT18.1.3;1800;31-dic-11;CT18.1;3;Dis.nan;Dis.nan;2;0;2
CT18.1.4;1800;31-dic-11;CT18.1;4;Dis.nan;Dis.nan;1;0;1
CT18.2.1;1800;31-dic-11;CT18.2;1;Dis.nan;Dis.nan;3;0;3
CT18.2.2;1800;31-dic-11;CT18.2;2;Dis.nan;Dis.nan;1;3;4
CT18.2.3;1800;31-dic-11;CT18.2;3;Dis.nan;Dis.nan;1;1;2
CT18.2.4;1800;31-dic-11;CT18.2;4;Dis.nan;Dis.nan;4;2;6
CT18.3.1;1800;31-dic-11;CT18.3;1;Dis.nan;Dis.nan;0;1;1
CT18.3.2;1800;31-dic-11;CT18.3;2;Dis.nan;Dis.nan;1;0;1
CT18.3.3;1800;31-dic-11;CT18.3;3;Dis.nan;Dis.nan;3;0;3
CT18.3.4;1800;31-dic-11;CT18.3;4;Dis.nan;Dis.nan;2;0;2
CT18.4.1;1800;31-dic-11;CT18.4;1;Dis.nan;Dis.nan;24;32;56
CT18.4.2;1800;31-dic-11;CT18.4;2;Dis.nan;Dis.nan;3;0;3
CT18.4.3;1800;31-dic-11;CT18.4;3;Dis.nan;Dis.nan;25;27;52
CT18.4.4;1800;31-dic-11;CT18.4;4;Dis.nan;Dis.nan;0;1;1
CT18.5.1;1800;31-dic-11;CT18.5;1;Dis.nan;Dis.nan;17;3;20
CT18.5.2;1800;31-dic-11;CT18.5;2;Dis.nan;Dis.nan;0;1;1
CT18.5.3;1800;31-dic-11;CT18.5;3;Dis.nan;Dis.nan;22;11;33
CT18.5.4;1800;31-dic-11;CT18.5;4;Dis.nan;Dis.nan;71;45;116
CT19.1.1;1800;03-ene-11;CT19.1;1;Ber.sp;;0;0;0
CT20M1.1.1;1800;03-ene-11;CT20M1.1;1;Ore.gla;Ore.gla;19;33;52
CT20M1.1.2;1800;03-ene-11;CT20M1.1;2;Ore.gla;Ore.gla;3;15;18
CT20M1.1.3;1800;03-ene-11;CT20M1.1;3;Ore.gla;Ore.gla;25;19;44
CT20M1.1.4;1800;03-ene-11;CT20M1.1;4;Ore.gla;Ore.gla;3;2;5
CT20M1.2.1;1800;03-ene-11;CT20M1.2;1;Ore.gla;Ore.gla;5;20;25
CT20M1.2.2;1800;03-ene-11;CT20M1.2;2;Ore.gla;Ore.gla;32;57;89
CT20M1.2.3;1800;03-ene-11;CT20M1.2;3;Ore.gla;Ore.gla;30;60;90
CT20M1.3.1;1800;03-ene-11;CT20M1.3;1;Ore.gla;Ore.gla;0;1;1
CT20M1.3.2;1800;03-ene-11;CT20M1.3;2;Ore.gla;Ore.gla;15;22;37
CT20M1.4.1;1800;03-ene-11;CT20M1.4;1;Ore.gla;Ore.gla;40;63;103
CT20M1.4.2;1800;03-ene-11;CT20M1.4;2;Ore.gla;Ore.gla;44;41;85
CT20M1.4.3;1800;03-ene-11;CT20M1.4;3;Ore.gla;Ore.gla;40;40;80
CT20M1.4.4;1800;03-ene-11;CT20M1.4;4;Ore.gla;Ore.gla;20;30;50
CT20M1.5.1;1800;03-ene-11;CT20M1.5;1;Ore.gla;Ore.gla;6;17;23
CT20M1.5.2;1800;03-ene-11;CT20M1.5;2;Ore.gla;Ore.gla;57;40;97
CT20M1.5.3;1800;03-ene-11;CT20M1.5;3;Ore.gla;Ore.gla;17;37;54
CT20M1.5.4;1800;03-ene-11;CT20M1.5;4;Ore.gla;Ore.gla;12;17;29
CT20M2.1.1;1800;03-ene-11;CT20M2.1;1;Ore.gla;Ore.gla;0;0;0
CT20M2.1.1;1800;03-ene-11;CT20M2.1;1;Ore.gla;Mul.lep;0;1;1
CT20M2.1.2;1800;03-ene-11;CT20M2.1;2;Ore.gla;Ore.gla;0;0;0
CT20M2.1.3;1800;03-ene-11;CT20M2.1;3;Ore.gla;Ore.gla;0;0;0
CT20M2.1.4;1800;03-ene-11;CT20M2.1;4;Ore.gla;Ore.gla;0;1;1
CT20M2.2.1;1800;03-ene-11;CT20M2.2;1;Ore.gla;Ore.gla;1;1;2
CT20M2.2.2;1800;03-ene-11;CT20M2.2;2;Ore.gla;Ore.gla;0;0;0
CT20M2.2.3;1800;03-ene-11;CT20M2.2;3;Ore.gla;Ore.gla;0;2;2
CT20M2.2.4;1800;03-ene-11;CT20M2.2;4;Ore.gla;Ore.gla;0;1;1
CT20M2.3.1;1800;03-ene-11;CT20M2.3;1;Ore.gla;Ore.gla;0;0;0
CT20M2.3.2;1800;03-ene-11;CT20M2.3;2;Ore.gla;Ore.gla;0;0;0
CT20M2.3.3;1800;03-ene-11;CT20M2.3;3;Ore.gla;Ore.gla;4;3;7
CT20M2.3.4;1800;03-ene-11;CT20M2.3;4;Ore.gla;Ore.gla;0;0;0
CT20M2.4.1;1800;03-ene-11;CT20M2.4;1;Ore.gla;Ore.gla;2;0;2
CT20M2.4.2;1800;03-ene-11;CT20M2.4;2;Ore.gla;Ore.gla;0;0;0
CT20M2.4.3;1800;03-ene-11;CT20M2.4;3;Ore.gla;Ore.gla;0;0;0
CT20M2.4.4;1800;03-ene-11;CT20M2.4;4;Ore.gla;Ore.gla;1;0;1
CT20M2.5.1;1800;03-ene-11;CT20M2.5;1;Ore.gla;Ore.gla;2;0;2
CT20M2.5.2;1800;03-ene-11;CT20M2.5;2;Ore.gla;Ore.gla;0;0;0
CT20M2.5.3;1800;03-ene-11;CT20M2.5;3;Ore.gla;Ore.gla;0;0;0
CT20M2.5.4;1800;03-ene-11;CT20M2.5;4;Ore.gla;Ore.gla;3;0;3
CT21.1.1;1800;03-ene-11;CT21.1;1;Leu.mil;Leu.mil;0;1;1
CT21.1.2;1800;03-ene-11;CT21.1;2;Leu.mil;Leu.mil;2;3;5
CT21.1.2;1800;03-ene-11;CT21.1;2;Leu.mil;Mul.lep;0;1;1
CT21.1.3;1800;03-ene-11;CT21.1;3;Leu.mil;Leu.mil;2;1;3
CT21.1.3;1800;03-ene-11;CT21.1;3;Leu.mil;Mul.lep;0;2;2
CT21.1.3;1800;03-ene-11;CT21.1;3;Leu.mil;Arm.mar;0;1;1
CT21.1.4;1800;03-ene-11;CT21.1;4;Leu.mil;Leu.mil;5;4;9
CT21.2.1;1800;03-ene-11;CT21.2;1;Leu.mil;Leu.mil;0;1;1
CT21.2.2;1800;03-ene-11;CT21.2;2;Leu.mil;Leu.mil;1;1;2
CT21.2.3;1800;03-ene-11;CT21.2;3;Leu.mil;Leu.mil;0;1;1
CT21.3.1;1800;03-ene-11;CT21.3;1;Leu.mil;Leu.mil;1;3;4
CT21.3.2;1800;03-ene-11;CT21.3;2;Leu.mil;Leu.mil;1;0;1
CT21.3.3;1800;03-ene-11;CT21.3;3;Leu.mil;Leu.mil;1;3;4
CT21.3.4;1800;03-ene-11;CT21.3;4;Leu.mil;Leu.mil;0;1;1
CT21.4.1;1800;03-ene-11;CT21.4;1;Leu.mil;Leu.mil;1;3;4
CT21.4.2;1800;03-ene-11;CT21.4;2;Leu.mil;Leu.mil;0;6;6
CT21.4.3;1800;03-ene-11;CT21.4;3;Leu.mil;Leu.mil;0;3;3
CT21.4.4;1800;03-ene-11;CT21.4;4;Leu.mil;Leu.mil;1;7;8
CT21.5.1;1800;03-ene-11;CT21.5;1;Leu.mil;Leu.mil;0;0;0
CT21.5.2;1800;03-ene-11;CT21.5;2;Leu.mil;Leu.mil;0;0;0
CT21.5.3;1800;03-ene-11;CT21.5;3;Leu.mil;Leu.mil;0;0;0
CT21.5.4;1800;03-ene-11;CT21.5;4;Leu.mil;Leu.mil;0;1;1
CT22.1.1;1800;03-ene-11;CT22.1;1;Per.bel;Per.bel;1;9;10
CT22.1.1;1800;03-ene-11;CT22.1;1;Per.bel;Ade.cor;0;8;8
CT22.1.2;1800;03-ene-11;CT22.1;2;Per.bel;Per.bel;1;4;5
CT22.1.2;1800;03-ene-11;CT22.1;2;Per.bel;Ade.cor;1;15;16
CT22.1.3;1800;03-ene-11;CT22.1;3;Per.bel;Per.bel;3;8;11
CT22.1.3;1800;03-ene-11;CT22.1;3;Per.bel;Ade.cor;0;5;5
CT22.1.3;1800;03-ene-11;CT22.1;3;Per.bel;Cer.arv;0;2;2
CT22.2.1;1800;03-ene-11;CT22.2;1;Per.bel;Per.bel;1;2;3
CT22.2.1;1800;03-ene-11;CT22.2;1;Per.bel;Sen.gni;0;1;1
CT22.2.2;1800;03-ene-11;CT22.2;2;Per.bel;Per.bel;5;4;9
CT22.2.2;1800;03-ene-11;CT22.2;2;Per.bel;Sen.gni;0;1;1
CT22.2.3;1800;03-ene-11;CT22.2;3;Per.bel;Per.bel;2;1;3
CT22.3.1;1800;03-ene-11;CT22.3;1;Per.bel;Per.bel;4;8;12
CT22.3.2;1800;03-ene-11;CT22.3;2;Per.bel;Per.bel;1;0;1
CT22.3.2;1800;03-ene-11;CT22.3;2;Per.bel;Sen.gni;0;1;1
CT22.3.3;1800;03-ene-11;CT22.3;3;Per.bel;Per.bel;5;4;9
CT22.3.3;1800;03-ene-11;CT22.3;3;Per.bel;Sen.gni;0;3;3
CT22.4.1;1800;03-ene-11;CT22.4;1;Per.bel;Per.bel;0;1;1
CT22.4.2;1800;03-ene-11;CT22.4;2;Per.bel;Per.bel;0;3;3
CT22.4.3;1800;03-ene-11;CT22.4;3;Per.bel;Per.bel;1;4;5
CT22.4.4;1800;03-ene-11;CT22.4;4;Per.bel;Per.bel;2;3;5
CT22.4.5;1800;03-ene-11;CT22.4;5;Per.bel;Per.bel;3;5;8
CT22.5.1;1800;03-ene-11;CT22.5;1;Per.bel;Per.bel;3;9;12
CT22.5.2;1800;03-ene-11;CT22.5;2;Per.bel;Per.bel;1;3;4
CT22.5.3;1800;03-ene-11;CT22.5;3;Per.bel;Per.bel;0;1;1
CT22.5.4;1800;03-ene-11;CT22.5;4;Per.bel;Per.bel;0;4;4
CT23.1.1;1800;03-ene-11;CT23.1;1;Arm.mar;Arm.mar;0;0;0
CT23.1.2;1800;03-ene-11;CT23.1;2;Arm.mar;Arm.mar;0;0;0
CT23.1.2;1800;03-ene-11;CT23.1;2;Arm.mar;Cer.arv;1;0;1
CT23.1.3;1800;03-ene-11;CT23.1;3;Arm.mar;Arm.mar;0;0;0
CT23.1.4;1800;03-ene-11;CT23.1;4;Arm.mar;Arm.mar;0;0;0
CT23.2.1;1800;03-ene-11;CT23.2;1;Arm.mar;Arm.mar;0;1;1
CT23.2.1;1800;03-ene-11;CT23.2;1;Arm.mar;Mul.lep;10;3;13
CT23.2.1;1800;03-ene-11;CT23.2;1;Arm.mar;Sen.sp.;0;2;2
CT23.2.1;1800;03-ene-11;CT23.2;1;Arm.mar;Dis.nan;0;6;6
CT23.2.2;1800;03-ene-11;CT23.2;2;Arm.mar;Arm.mar;2;0;2
CT23.2.2;1800;03-ene-11;CT23.2;2;Arm.mar;Mul.lep;0;2;2
CT23.2.3;1800;03-ene-11;CT23.2;3;Arm.mar;Arm.mar;0;0;0
CT23.2.3;1800;03-ene-11;CT23.2;3;Arm.mar;Mul.lep;0;3;3
CT23.2.3;1800;03-ene-11;CT23.2;3;Arm.mar;Gau.pum;0;1;1
CT23.2.4;1800;03-ene-11;CT23.2;4;Arm.mar;Arm.mar;0;0;0
CT23.2.4;1800;03-ene-11;CT23.2;4;Arm.mar;Dis.nan;6;1;7
CT23.2.4;1800;03-ene-11;CT23.2;4;Arm.mar;Gau.pum;0;2;2
CT23.3.1;1800;03-ene-11;CT23.3;1;Arm.mar;Arm.mar;0;0;0
CT23.3.1;1800;03-ene-11;CT23.3;1;Arm.mar;Mul.lep;0;1;1
CT23.3.2;1800;03-ene-11;CT23.3;2;Arm.mar;Arm.mar;1;0;1
CT23.3.2;1800;03-ene-11;CT23.3;2;Arm.mar;Val.car;0;1;1
CT23.3.2;1800;03-ene-11;CT23.3;2;Arm.mar;Mul.lep;3;6;9
CT23.3.2;1800;03-ene-11;CT23.3;2;Arm.mar;Per.bel;0;1;1
CT23.3.3;1800;03-ene-11;CT23.3;3;Arm.mar;Arm.mar;1;0;1
CT23.3.3;1800;03-ene-11;CT23.3;3;Arm.mar;Per.bel;0;1;1
CT23.3.4;1800;03-ene-11;CT23.3;4;Arm.mar;Arm.mar;0;0;0
CT23.4.1;1800;03-ene-11;CT23.4;1;Arm.mar;Arm.mar;0;1;1
CT23.4.2;1800;03-ene-11;CT23.4;2;Arm.mar;Arm.mar;0;0;0
CT23.4.3;1800;03-ene-11;CT23.4;3;Arm.mar;Arm.mar;5;0;5
CT23.4.3;1800;03-ene-11;CT23.4;3;Arm.mar;Val.car;0;1;1
CT23.4.3;1800;03-ene-11;CT23.4;3;Arm.mar;Cer.arv;0;1;1
CT23.4.3;1800;03-ene-11;CT23.4;3;Arm.mar;Mul.lep;0;2;2
CT23.4.3;1800;03-ene-11;CT23.4;3;Arm.mar;Pha.sec;0;1;1
CT23.4.4;1800;03-ene-11;CT23.4;4;Arm.mar;Arm.mar;0;0;0
CT23.5.1;1800;03-ene-11;CT23.5;1;Arm.mar;Arm.mar;1;0;1
CT23.5.1;1800;03-ene-11;CT23.5;1;Arm.mar;Cer.arv;3;2;5
CT23.5.1;1800;03-ene-11;CT23.5;1;Arm.mar;Val.car;4;1;5
CT23.5.1;1800;03-ene-11;CT23.5;1;Arm.mar;Dis.nan;0;2;2
CT23.5.2;1800;03-ene-11;CT23.5;2;Arm.mar;Arm.mar;1;0;1
CT23.5.2;1800;03-ene-11;CT23.5;2;Arm.mar;Sen.sp.;0;1;1
CT23.5.2;1800;03-ene-11;CT23.5;2;Arm.mar;Mul.lep;0;3;3
CT23.5.2;1800;03-ene-11;CT23.5;2;Arm.mar;Cer.arv;0;1;1
CT23.5.3;1800;03-ene-11;CT23.5;3;Arm.mar;Arm.mar;0;0;0
CT23.5.4;1800;03-ene-11;CT23.5;4;Arm.mar;Arm.mar;2;0;2
CT23.5.4;1800;03-ene-11;CT23.5;4;Arm.mar;Mul.lep;0;1;1
CT24.1.1;1800;03-ene-11;CT24.1;1;Cer.arv;Cer.arv;2;1;3
CT24.2.2;1800;03-ene-11;CT24.2;2;Cer.arv;Cer.arv;20;29;49
CT24.3.3;1800;03-ene-11;CT24.3;3;Cer.arv;Cer.arv;24;12;36
CT24.3.3;1800;03-ene-11;CT24.3;3;Cer.arv;Uni.unk;0;4;4
CT24.4.4;1800;03-ene-11;CT24.4;4;Cer.arv;Cer.arv;3;1;4
CT24.4.4;1800;03-ene-11;CT24.4;4;Cer.arv;Dis.nan;0;1;1
CT24.5.5;1800;03-ene-11;CT24.5;5;Cer.arv;Cer.arv;0;0;0
CT24.6.6;1800;03-ene-11;CT24.6;6;Cer.arv;Cer.arv;10;12;22
CT24.7.7;1800;03-ene-11;CT24.7;7;Cer.arv;Cer.arv;38;76;114
CT24.7.7;1800;03-ene-11;CT24.7;7;Cer.arv;Mul.lep;0;1;1
CT24.7.7;1800;03-ene-11;CT24.7;7;Cer.arv;Dis.nan;0;1;1
CT24.7.7;1800;03-ene-11;CT24.7;7;Cer.arv;Mul.lep;0;1;1
CT24.8.8;1800;03-ene-11;CT24.8;8;Cer.arv;Cer.arv;57;20;77
CT24.9.9;1800;03-ene-11;CT24.9;9;Cer.arv;Cer.arv;0;0;0
CT24.10.10;1800;03-ene-11;CT24.10;10;Cer.arv;Cer.arv;4;3;7
CT24.11.11;1800;03-ene-11;CT24.11;11;Cer.arv;Cer.arv;2;2;4
CT24.12.12;1800;03-ene-11;CT24.12;12;Cer.arv;Cer.arv;1;3;4
CT24.12.12;1800;03-ene-11;CT24.12;12;Cer.arv;Mul.lep;0;1;1
CT24.13.13;1800;03-ene-11;CT24.13;13;Cer.arv;Cer.arv;33;25;58
CT24.13.13;1800;03-ene-11;CT24.13;13;Cer.arv;Uni.unk;0;1;1
CT24.14.14;1800;03-ene-11;CT24.14;14;Cer.arv;Cer.arv;0;0;0
CT24.15.15;1800;03-ene-11;CT24.15;15;Cer.arv;Cer.arv;0;1;1
CT24.16.16;1800;03-ene-11;CT24.16;16;Cer.arv;Cer.arv;1;0;1
CT24.17.17;1800;03-ene-11;CT24.17;17;Cer.arv;Cer.arv;0;1;1
CT24.17.17;1800;03-ene-11;CT24.17;17;Cer.arv;Uni.unk;0;1;1
CT24.18.18;1800;03-ene-11;CT24.18;18;Cer.arv;Cer.arv;1;0;1
CT24.18.18;1800;03-ene-11;CT24.18;18;Cer.arv;Mul.lep;0;1;1
